kmeans_cluster_k4,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0,1.2315863549160768,0.47573219039497255,0.25758630533691446,0.2908642668917013,0.09622950599059378,0.13326017444276145,0.0012636868119961073,0.09535892347897623,0.03001264493433256,0.13111020505986618,0.13954210823543048,0.26689904320465957,0.371515255917284,0.37111319983383195,0.22122903254927184,0.3905993847250574,0.16819481300248712,0.22436825498426366,0.2997558445779986,0.4947442603522133,0.5274063778401125,0.4999866552071271,0.7250412078688812,1.059241570915549
1,50.68524669644588,0.12011801589413036,0.027505623118173995,0.019699947215849493,0.009118182792242573,0.010811865729898524,0.008418914895413486,0.04321478541146648,10.062038275019221,10.413277331015557,105.60259488713706,54.009787039245914,16.38744418798786,112.13697023891768,41.15610959915285,0.27964874571022247,0.2282674807550114,9.42487447345683,22.703763470295907,73.53778792423184,118.54945451823139,158.78676954986318,73.51831427552429,27.963255614406666
2,0.107638888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09857142857142866,0.12857142857142856,280.45666666666665,81.1048611111111,275.2504761904762,506.9395555555555,373.11309523809524,201.58416666666668,142.05982323232323,297.66964285714283,131.75607142857143,0.33440476190476204,201.79035714285715,0.300576923076923,0.21130952380952364,0.10357142857142866
3,0.15228469254288052,0.0872630457397364,0.03967361902571269,0.022820113501709052,0.007872044331114122,0.005689774483351694,0.007383213008501061,0.07714562315070692,0.16358580066483225,0.23968423074992473,0.2930848037334385,0.3678056472036499,0.44640637941919026,0.4907152519765676,0.49455477174146745,0.4572424342457688,0.43710591893832523,0.49997118715488226,0.5679676644118964,0.6040177506168728,0.6054727896258996,0.5354925814151775,0.44103301480701124,0.2789537067914535
