filename,Classifier,filter_ds,accuracy_score_mean,f1_score_mean,precision_score_mean,recall_score_mean,accuracy_score_std,f1_score_std,precision_score_std,recall_score_std,accuracy_score_ci_l,f1_score_ci_l,precision_score_ci_l,recall_score_ci_l,accuracy_score_ci_h,f1_score_ci_h,precision_score_ci_h,recall_score_ci_h
results_combined_city_2nd_rnd.csv,Unknown,target,hydra_ridge,all,0.6827586,0.6728916,0.6820273,0.6827586,0.0258405,0.029915,0.031129,0.0258405,0.6110138680320047,0.5898341664088267,0.5955992525432346,0.6110138680320047,0.7545033733473057,0.7559490787820846,0.7684553841238656,0.7545033733473057,0:32:49.738455,ridge_cv,all,0.6810345,0.6642532,0.6836032,0.6810345,0.0178762,0.0205098,0.0235832,0.0178762,0.6314020766425276,0.607308782573806,0.6181258220733207,0.6314020766425276,0.7306668888747138,0.7211975838800465,0.7490806643593148,0.7306668888747138,0:29:51.666609,hydra_ridge,all,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rSTSF,all,0.6353448,0.6327539,0.6354383,0.6353448,0.0205093,0.0223082,0.0222284,0.0205093,0.5784019621558599,0.5708164966108485,0.5737224185921467,0.5784019621558599,0.6922876930165539,0.6946913225884269,0.6971542414052593,0.6922876930165539,16:42:31.801519
results_combined_city_2nd_rnd.csv,Unknown,target,rdst,all,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,inception_time,all,0.2844828,0.2735601,0.2451645,0.2844828,0.0799798,0.0947147,0.0845287,0.0799798,0.06242312565393093,0.010589984533408092,0.010475235593598087,0.06242312565393093,0.5065423915874483,0.53653012100518,0.47985378301162435,0.5065423915874483,9:32:49.014971,Unknown,all,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MrSQM,all,0.6060345,0.6046357,0.6079689,0.6060345,0.0220376,0.0233563,0.0252592,0.0220376,0.5448482241545166,0.5397882170096914,0.5378381183562861,0.5448482241545166,0.6672207413627248,0.6694832458229195,0.6780997270020661,0.6672207413627248,6:19:55.140851
best_of_m1_m2_models.csv,best_of_m1_m2_models,target,0.7,0.69,0.66,0.76,0,0,0,0,0,0,0,0,0,0,0,0
