id,kmeans_cluster_k11
289,3
290,9
291,3
292,0
293,7
294,9
295,9
296,3
297,3
298,2
299,3
300,3
301,3
302,3
303,7
304,0
305,9
306,2
307,7
308,3
309,3
310,3
311,3
312,3
313,3
314,7
315,0
316,7
317,4
318,3
319,3
320,3
321,7
322,7
323,7
324,8
325,0
326,3
327,0
328,8
329,0
330,3
331,3
332,7
333,3
334,9
335,3
336,3
337,3
338,3
339,4
340,3
341,3
342,3
343,3
344,0
345,3
346,3
347,7
348,3
349,3
350,3
351,7
352,3
353,4
354,7
355,7
356,4
357,3
358,3
359,3
360,3
361,7
362,4
363,3
364,2
365,3
366,7
367,9
368,7
369,7
370,3
371,7
372,3
373,3
374,3
375,9
376,3
377,9
378,7
379,0
380,3
381,7
382,7
383,3
384,3
385,4
386,3
387,4
388,3
389,3
390,7
391,3
392,8
393,2
394,7
395,7
396,9
397,7
398,3
399,3
400,3
401,8
402,9
403,9
404,3
405,7
406,3
407,9
408,7
409,3
410,0
411,0
412,7
413,8
414,3
415,0
416,0
417,8
418,4
419,4
420,0
421,0
422,0
423,9
424,0
425,9
426,2
427,3
428,3
429,7
430,2
431,3
432,3
433,2
434,3
435,3
436,2
437,3
438,3
439,2
440,9
441,3
442,9
443,7
444,0
445,3
446,3
447,3
448,0
449,9
450,0
451,3
452,9
453,0
454,9
455,3
456,3
457,3
458,0
459,7
460,7
461,3
462,8
463,0
464,9
465,7
466,7
467,2
468,0
469,3
470,4
471,4
472,0
473,9
474,3
475,3
476,9
477,3
478,4
479,9
480,3
481,3
482,0
483,7
484,0
485,7
486,0
487,2
488,3
489,0
490,0
491,3
492,0
493,0
494,3
495,0
496,0
497,3
498,9
499,0
500,9
501,3
502,3
503,0
504,0
505,4
506,0
507,9
508,3
509,3
510,0
511,3
512,0
513,9
514,3
515,0
516,8
517,9
518,0
519,3
520,3
521,3
522,0
523,0
524,0
525,3
526,9
527,9
528,0
529,0
530,3
531,3
532,3
533,0
534,3
535,3
536,0
537,0
538,9
539,4
540,0
541,9
542,0
543,3
544,9
545,9
546,9
547,3
548,0
549,3
550,0
551,0
552,9
553,2
554,0
555,9
556,8
557,3
558,0
559,0
560,9
561,0
562,9
563,9
564,0
565,9
566,9
567,3
568,9
569,9
570,3
571,0
572,9
573,3
574,0
575,9
576,9
577,0
578,3
579,3
580,7
581,9
582,7
583,0
584,3
585,0
586,9
587,0
588,8
589,9
590,3
591,3
592,3
593,3
594,2
595,0
596,0
597,9
598,9
599,0
600,8
601,0
602,2
603,2
604,7
605,7
606,3
607,4
608,9
609,8
610,9
611,0
612,7
613,0
614,3
615,7
616,0
617,3
618,7
619,0
620,8
621,0
622,3
623,3
624,4
625,4
626,0
627,9
628,3
629,0
630,0
631,3
632,0
633,9
634,3
635,3
636,4
637,3
638,7
639,0
640,2
641,9
642,9
643,9
644,3
645,8
646,0
647,3
648,0
649,0
650,3
651,9
652,9
653,3
654,2
655,3
656,4
657,3
658,9
659,9
660,7
661,4
662,0
663,0
664,4
665,7
666,3
667,4
668,0
669,4
670,3
671,9
672,9
673,8
674,7
675,3
676,7
677,0
678,9
679,4
680,0
681,0
682,0
683,0
684,0
685,3
686,3
687,7
688,9
689,9
690,4
691,8
692,2
693,0
694,0
695,0
696,8
697,7
698,9
699,9
700,3
701,3
702,9
703,0
704,0
705,3
706,9
707,0
708,0
709,0
710,7
711,0
712,0
713,4
714,0
715,7
716,0
717,0
718,0
719,3
720,0
721,0
722,0
723,0
724,3
725,9
726,8
727,0
728,0
729,0
730,3
731,4
732,3
733,8
734,4
735,9
736,9
737,0
738,3
739,0
740,9
741,0
742,9
743,0
744,3
745,0
746,9
747,0
748,0
749,9
750,9
751,3
752,0
753,0
754,3
755,3
756,0
757,3
758,0
759,4
760,0
761,7
762,2
763,0
764,3
765,0
766,9
767,3
768,0
769,3
770,7
771,4
772,0
773,3
774,0
775,9
776,9
777,3
778,9
779,9
780,0
781,3
782,0
783,3
784,0
785,2
786,3
787,7
788,4
789,0
790,9
791,0
792,0
793,4
794,9
795,0
796,9
797,0
798,2
799,7
800,7
801,0
802,9
803,0
804,0
805,9
806,2
807,0
808,0
809,0
810,3
811,4
812,0
813,7
814,3
815,0
816,7
817,9
818,4
819,9
820,10
821,3
822,9
823,3
824,4
825,4
826,0
827,3
828,0
829,9
830,0
831,7
832,4
833,4
834,0
835,3
836,3
837,9
838,7
839,0
840,0
841,3
842,9
843,7
844,7
845,0
846,3
847,9
848,7
849,3
850,3
851,3
852,4
853,4
854,3
855,0
856,9
857,4
858,0
859,9
860,9
861,2
862,3
863,0
864,3
865,4
866,3
867,0
868,4
869,0
870,0
871,0
872,3
873,3
874,0
875,0
876,4
877,7
878,4
879,0
880,3
881,0
882,9
883,3
884,0
885,3
886,3
887,7
888,0
889,9
890,3
891,0
892,0
893,0
894,9
895,3
896,0
897,9
898,3
899,9
900,0
901,9
902,0
903,3
904,3
905,7
906,8
907,9
908,0
909,3
910,9
911,3
912,0
913,0
914,3
915,0
916,0
917,0
918,3
919,0
920,0
921,2
922,0
923,0
924,8
925,0
926,0
927,3
928,4
929,9
930,3
931,3
932,0
933,2
934,9
935,8
936,3
937,0
938,3
939,3
940,7
941,9
942,0
943,9
944,9
945,0
946,9
947,3
948,9
949,0
950,0
951,9
952,9
953,0
954,9
955,3
956,8
957,8
958,7
959,2
960,4
961,0
962,8
963,0
964,3
965,0
966,3
967,3
968,3
969,9
970,8
971,3
972,3
973,3
974,0
975,3
976,3
977,3
978,9
979,9
980,3
981,0
982,8
983,3
984,0
985,3
986,3
987,9
988,0
989,3
990,3
991,9
992,3
993,8
994,3
995,9
996,0
997,9
998,9
999,0
1000,9
1001,3
1002,9
1003,0
1004,4
1005,0
1006,3
1007,0
1008,0
1009,3
1010,0
1011,0
1012,9
1013,9
1014,9
1015,0
1016,7
1017,3
1018,0
1019,3
1020,9
1021,3
1022,0
1023,3
1024,0
1025,0
1026,9
1027,9
1028,9
1029,0
1030,3
1031,4
1032,9
1033,7
1034,0
1035,3
1036,3
1037,9
1038,7
1039,9
1040,9
1041,0
1042,7
1043,4
1044,3
1045,4
1046,0
1047,9
1048,3
1049,0
1050,0
1051,9
1052,0
1053,4
1054,3
1055,9
1056,3
1057,9
1058,7
1059,3
1060,4
1061,8
1062,9
1063,0
1064,0
1065,0
1066,9
1067,0
1068,0
1069,9
1070,3
1071,3
1072,7
1073,9
1074,4
1075,0
1076,9
1077,9
1078,3
1079,0
1080,9
1081,7
1082,9
1083,9
1084,9
1085,9
1086,3
1087,0
1088,0
1089,0
1090,4
1091,8
1092,8
1093,8
1094,8
1095,4
1096,8
1097,8
1098,9
1099,4
1100,4
1101,9
1102,9
1103,8
1104,0
1105,4
1106,8
1107,8
1108,0
1109,8
1110,8
1111,9
1112,9
1113,4
1114,7
1115,0
1116,9
1117,4
1118,8
1119,4
1120,8
1121,8
1122,9
1123,4
1124,4
1125,8
1126,8
1127,8
1128,8
1129,4
1130,4
1131,8
1132,4
1133,4
1134,8
1135,4
1136,9
1137,4
1138,4
1139,4
1140,4
1141,4
1142,9
1143,4
1144,4
1145,4
1146,8
1147,8
1148,8
1149,4
1150,8
1151,4
1152,4
1153,4
1154,4
1155,4
1156,9
1157,4
1158,9
1159,8
1160,8
1161,4
1162,9
1163,8
1164,4
1165,4
1166,8
1167,8
1168,4
1169,4
1170,4
1171,8
1172,8
1173,4
1174,8
1175,4
1176,4
1177,8
1178,8
1179,4
1180,4
1181,4
1182,4
1183,8
1184,8
1185,4
1186,0
1187,4
1188,8
1189,6
1190,4
1191,8
1192,8
1193,4
1194,9
1195,4
1196,4
1197,8
1198,4
1199,4
1200,4
1201,4
1202,8
1203,4
1204,4
1205,4
1206,8
1207,4
1208,8
1209,4
1210,4
1211,8
1212,8
1213,4
1214,8
1215,4
1216,8
1217,4
1218,8
1219,4
1220,2
1221,8
1222,8
1223,7
1224,2
1225,4
1226,4
1227,7
1228,7
1229,9
1230,3
1231,9
1232,7
1233,4
1234,7
1235,4
1236,3
1237,3
1238,7
1239,8
1240,7
1241,7
1242,3
1243,9
1244,9
1245,6
1246,0
1247,3
1248,4
1249,4
1250,0
1251,7
1252,4
1253,4
1254,3
1255,3
1256,4
1257,7
1258,0
1259,9
1260,0
1261,3
1262,3
1263,9
1264,7
1265,7
1266,3
1267,3
1268,3
1269,9
1270,2
1271,4
1272,9
1273,9
1274,3
1275,7
1276,8
1277,9
1278,3
1279,4
1280,4
1281,4
1282,7
1283,9
1284,7
1285,9
1286,7
1287,3
1288,9
1289,7
1290,7
1291,7
1292,4
1293,3
1294,9
1295,7
1296,4
1297,7
1298,3
1299,9
1300,7
1301,7
1302,9
1303,7
1304,3
1305,4
1306,3
1307,3
1308,3
1309,9
1310,4
1311,7
1312,4
1313,4
1314,9
1315,3
1316,3
1317,9
1318,0
1319,7
1320,4
1321,9
1322,4
1323,4
1324,9
1325,3
1326,4
1327,2
1328,0
1329,7
1330,4
1331,3
1332,7
1333,9
1334,3
1335,2
1336,4
1337,4
1338,7
1339,4
1340,4
1341,3
1342,7
1343,7
1344,3
1345,3
1346,8
1347,9
1348,9
1349,4
1350,9
1351,9
1352,3
1353,9
1354,3
1355,4
1356,4
1357,3
1358,3
1359,4
1360,3
1361,4
1362,9
1363,3
1364,4
1365,9
1366,2
1367,3
1368,9
1369,4
1370,0
1371,4
1372,4
1373,3
1374,0
1375,4
1376,9
1377,2
1378,9
1379,3
1380,7
1381,3
1382,7
1383,7
1384,3
1385,7
1386,3
1387,4
1388,3
1389,4
1390,4
1391,0
1392,4
1393,7
1394,4
1395,9
1396,7
1397,3
1398,0
1399,7
1400,7
1401,9
1402,4
1403,9
1404,4
1405,4
1406,3
1407,4
1408,8
1409,3
1410,9
1411,9
1412,4
1413,4
1414,3
1415,9
1416,3
1417,9
1418,9
1419,7
1420,7
1421,4
1422,7
1423,3
1424,3
1425,9
1426,7
1427,9
1428,4
1429,4
1430,4
1431,2
1432,0
1433,3
1434,9
1435,4
1436,9
1437,9
1438,9
1439,3
1440,7
1441,4
1442,4
1443,9
1444,4
1445,7
1446,9
1447,4
1448,7
1449,4
1450,3
1451,4
1452,4
1453,4
1454,4
1455,4
1456,9
1457,3
1458,0
1459,3
1460,0
1461,4
1462,3
1463,2
1464,4
1465,9
1466,9
1467,4
1468,0
1469,3
1470,4
1471,0
1472,7
1473,4
1474,7
1475,4
1476,4
1477,0
1478,4
1479,2
1480,7
1481,8
1482,3
1483,9
1484,7
1485,3
1486,7
1487,9
1488,7
1489,7
1490,3
1491,4
1492,2
1493,3
1494,4
1495,0
1496,9
1497,4
1498,7
1499,9
1500,4
1501,9
1502,3
1503,9
1504,9
1505,3
1506,4
1507,3
1508,7
1509,7
1510,9
1511,9
1512,9
1513,0
1514,4
1515,4
1516,3
1517,9
1518,7
1519,9
1520,4
1521,7
1522,3
1523,3
1524,7
1525,0
1526,7
1527,4
1528,3
1529,3
1530,3
1531,4
1532,0
1533,4
1534,4
1535,4
1536,4
1537,7
1538,7
1539,9
1540,9
1541,4
1542,9
1543,4
1544,4
1545,7
1546,9
1547,7
1548,9
1549,4
1550,4
1551,4
1552,3
1553,9
1554,4
1555,7
1556,4
1557,3
1558,9
1559,7
1560,8
1561,3
1562,7
1563,4
1564,9
1565,9
1566,2
1567,3
1568,4
1569,4
1570,2
1571,3
1572,7
1573,4
1574,7
1575,3
1576,4
1577,3
1578,9
1579,4
1580,3
1581,9
1582,4
1583,4
1584,9
1585,4
1586,4
1587,9
1588,7
1589,7
1590,4
1591,3
1592,0
1593,7
1594,3
1595,9
1596,2
1597,9
1598,7
1599,7
1600,9
1601,3
1602,9
1603,7
1604,3
1605,9
1606,9
1607,7
1608,3
1609,9
1610,7
1611,9
1612,7
1613,4
1614,4
1615,7
1616,7
1617,9
1618,3
1619,3
1620,0
1621,8
1622,9
1623,8
1624,9
1625,0
1626,8
1627,8
1628,9
1629,8
1630,8
1631,8
1632,8
1633,0
1634,8
1635,8
1636,8
1637,8
1638,8
1639,8
1640,0
1641,8
1642,8
1643,0
1644,0
1645,8
1646,8
1647,8
1648,9
1649,4
1650,8
1651,8
1652,8
1653,0
1654,8
1655,0
1656,8
1657,0
1658,8
1659,8
1660,8
1661,8
1662,8
1663,0
1664,8
1665,8
1666,7
1667,2
1668,3
1669,3
1670,9
1671,7
1672,3
1673,9
1674,3
1675,2
1676,3
1677,3
1678,3
1679,3
1680,9
1681,3
1682,7
1683,3
1684,3
1685,3
1686,9
1687,4
1688,7
1689,9
1690,0
1691,4
1692,4
1693,8
1694,7
1695,9
1696,9
1697,2
1698,4
1699,4
1700,7
1701,8
1702,0
1703,0
1704,7
1705,3
1706,4
1707,8
1708,7
1709,4
1710,4
1711,0
1712,0
1713,9
1714,7
1715,4
1716,8
1717,7
1718,2
1719,0
1720,4
1721,0
1722,0
1723,0
1724,4
1725,0
1726,4
1727,3
1728,4
1729,7
1730,3
1731,6
1732,9
1733,9
1734,3
1735,9
1736,4
1737,4
1738,4
1739,7
1740,4
1741,0
1742,0
1743,4
1744,9
1745,4
1746,8
1747,0
1748,7
1749,0
1750,7
1751,0
1752,9
1753,0
1754,4
1755,0
1756,4
1757,0
1758,6
1759,7
1760,4
1761,7
1762,9
1763,0
1764,7
1765,2
1766,7
1767,4
1768,4
1769,0
1770,3
1771,9
1772,0
1773,4
1774,0
1775,2
1776,9
1777,0
1778,9
1779,4
1780,4
1781,0
1782,9
1783,0
1784,8
1785,8
1786,9
1787,9
1788,0
1789,0
1790,9
1791,0
1792,4
1793,7
1794,0
1795,7
1796,3
1797,4
1798,4
1799,9
1800,0
1801,8
1802,7
1803,4
1804,0
1805,4
1806,9
1807,4
1808,3
1809,4
1810,9
1811,3
1812,7
1813,9
1814,0
1815,3
1816,3
1817,3
1818,0
1819,9
1820,0
1821,7
1822,0
1823,0
1824,4
1825,0
1826,0
1827,9
1828,4
1829,0
1830,0
1831,4
1832,9
1833,4
1834,3
1835,8
1836,9
1837,3
1838,4
1839,0
1840,0
1841,0
1842,4
1843,4
1844,4
1845,9
1846,9
1847,0
1848,9
1849,0
1850,9
1851,7
1852,0
1853,0
1854,4
1855,4
1856,7
1857,7
1858,9
1859,4
1860,4
1861,4
1862,0
1863,3
1864,0
1865,7
1866,4
1867,4
1868,0
1869,0
1870,8
1871,3
1872,0
1873,0
1874,4
1875,0
1876,3
1877,4
1878,0
1879,2
1880,7
1881,0
1882,8
1883,9
1884,2
1885,0
1886,0
1887,7
1888,3
1889,9
1890,7
1891,7
1892,3
1893,9
1894,3
1895,9
1896,3
1897,9
1898,0
1899,8
1900,0
1901,0
1902,7
1903,9
1904,4
1905,9
1906,0
1907,4
1908,9
1909,0
1910,8
1911,4
1912,0
1913,0
1914,9
1915,4
1916,4
1917,0
1918,0
1919,4
1920,4
1921,9
1922,0
1923,3
1924,4
1925,9
1926,2
1927,9
1928,0
1929,4
1930,0
1931,4
1932,7
1933,9
1934,0
1935,0
1936,4
1937,4
1938,0
1939,0
1940,0
1941,4
1942,7
1943,4
1944,0
1945,0
1946,4
1947,9
1948,4
1949,9
1950,0
1951,4
1952,4
1953,4
1954,0
1955,9
1956,0
1957,9
1958,0
1959,0
1960,4
1961,0
1962,0
1963,3
1964,0
1965,4
1966,4
1967,7
1968,4
1969,7
1970,0
1971,9
1972,3
1973,0
1974,4
1975,0
1976,0
1977,0
1978,9
1979,8
1980,0
1981,9
1982,0
1983,8
1984,9
1985,4
1986,0
1987,7
1988,0
1989,4
1990,4
1991,0
1992,3
1993,4
1994,3
1995,4
1996,4
1997,0
1998,4
1999,4
2000,4
2001,8
2002,0
2003,4
2004,8
2005,4
2006,4
2007,3
2008,0
2009,4
2010,7
2011,0
2012,7
2013,4
2014,4
2015,9
2016,4
2017,0
2018,9
2019,7
2020,10
2021,7
2022,7
2023,0
2024,8
2025,4
2026,0
2027,0
2028,0
2029,3
2030,0
2031,9
2032,0
2033,7
2034,0
2035,9
2036,3
2037,0
2038,0
2039,0
2040,4
2041,0
2042,0
2043,9
2044,0
2045,8
2046,4
2047,3
2048,7
2049,4
2050,0
2051,3
2052,0
2053,4
2054,4
2055,3
2056,9
2057,0
2058,4
2059,4
2060,0
2061,9
2062,4
2063,9
2064,9
2065,0
2066,4
2067,0
2068,0
2069,3
2070,0
2071,0
2072,4
2073,9
2074,0
2075,8
2076,4
2077,4
2078,9
2079,9
2080,4
2081,9
2082,4
2083,1
2084,9
2085,3
2086,4
2087,7
2088,0
2089,4
2090,4
2091,7
2092,0
2093,0
2094,7
2095,4
2096,7
2097,9
2098,4
2099,0
2100,4
2101,0
2102,0
2103,9
2104,3
2105,0
2106,0
2107,4
2108,9
2109,9
2110,4
2111,7
2112,0
2113,0
2114,7
2115,0
2116,4
2117,0
2118,0
2119,0
2120,4
2121,0
2122,8
2123,4
2124,8
2125,0
2126,0
2127,0
2128,3
2129,0
2130,0
2131,0
2132,4
2133,7
2134,9
2135,4
2136,4
2137,4
2138,9
2139,8
2140,4
2141,9
2142,8
2143,0
2144,4
2145,7
2146,0
2147,4
2148,10
2149,0
2150,9
2151,3
2152,9
2153,4
2154,4
2155,8
2156,4
2157,0
2158,0
2159,4
2160,4
2161,7
2162,9
2163,3
2164,4
2165,7
2166,9
2167,4
2168,10
2169,4
2170,9
2171,4
2172,0
2173,3
2174,7
2175,4
2176,0
2177,7
2178,0
2179,4
2180,9
2181,8
2182,3
2183,3
2184,9
2185,0
2186,3
2187,0
2188,9
2189,9
2190,9
2191,9
2192,0
2193,0
2194,7
2195,0
2196,7
2197,3
2198,4
2199,7
2200,4
2201,9
2202,0
2203,7
2204,3
2205,9
2206,8
2207,9
2208,7
2209,4
2210,9
2211,0
2212,4
2213,4
2214,4
2215,4
2216,0
2217,6
2218,7
2219,9
2220,9
2221,4
2222,3
2223,0
2224,4
2225,0
2226,7
2227,4
2228,4
2229,0
2230,4
2231,4
2232,3
2233,9
2234,9
2235,4
2236,0
2237,3
2238,4
2239,4
2240,9
2241,4
2242,4
2243,3
2244,3
2245,0
2246,0
2247,4
2248,4
2249,0
2250,4
2251,9
2252,0
2253,4
2254,9
2255,0
2256,4
2257,4
2258,7
2259,3
2260,4
2261,9
2262,9
2263,3
2264,0
2265,9
2266,7
2267,0
2268,8
2269,7
2270,8
2271,3
2272,3
2273,9
2274,7
2275,7
2276,0
2277,4
2278,0
2279,0
2280,3
2281,3
2282,4
2283,0
2284,7
2285,8
2286,0
2287,2
2288,7
2289,3
2290,0
2291,7
2292,7
2293,0
2294,9
2295,0
2296,0
2297,4
2298,3
2299,3
2300,8
2301,4
2302,8
2303,4
2304,0
2305,4
2306,0
2307,8
2308,0
2309,0
2310,4
2311,9
2312,0
2313,9
2314,0
2315,4
2316,0
2317,9
2318,4
2319,8
2320,0
2321,4
2322,4
2323,4
2324,9
2325,4
2326,4
2327,4
2328,0
2329,1
2330,7
2331,7
2332,0
2333,0
2334,4
2335,8
2336,4
2337,0
2338,7
2339,9
2340,4
2341,9
2342,0
2343,9
2344,0
2345,9
2346,3
2347,0
2348,8
2349,0
2350,9
2351,4
2352,3
2353,8
2354,2
2355,0
2356,9
2357,4
2358,7
2359,0
2360,0
2361,0
2362,0
2363,4
2364,3
2365,0
2366,0
2367,3
2368,0
2369,4
2370,4
2371,4
2372,4
2373,7
2374,8
2375,9
2376,7
2377,0
2378,9
2379,0
2380,0
2381,4
2382,3
2383,0
2384,8
2385,9
2386,4
2387,4
2388,9
2389,0
2390,8
2391,4
2392,9
2393,0
2394,4
2395,0
2396,3
2397,4
2398,9
2399,3
2400,0
2401,7
2402,0
2403,4
2404,4
2405,9
2406,4
2407,4
2408,0
2409,3
2410,4
2411,0
2412,9
2413,8
2414,4
2415,4
2416,8
2417,8
2418,4
2419,4
2420,8
2421,4
2422,0
2423,0
2424,4
2425,4
2426,4
2427,4
2428,4
2429,4
2430,8
2431,4
2432,8
2433,4
2434,4
2435,8
2436,4
2437,4
2438,4
2439,4
2440,8
2441,0
2442,4
2443,8
2444,8
2445,0
2446,8
2447,4
2448,4
2449,4
2450,8
2451,4
2452,4
2453,8
2454,4
2455,0
2456,4
2457,4
2458,8
2459,0
2460,4
2461,9
2462,9
2463,4
2464,4
2465,9
2466,4
2467,4
2468,8
2469,9
2470,0
2471,4
2472,4
2473,0
2474,4
2475,0
2476,4
2477,9
2478,8
2479,0
2480,8
2481,4
2482,4
2483,4
2484,4
2485,4
2486,4
2487,4
2488,4
2489,0
2490,8
2491,4
2492,4
2493,8
2494,4
2495,4
2496,8
2497,4
2498,8
2499,4
2500,4
2501,4
2502,4
2503,4
2504,4
2505,4
2506,4
2507,9
2508,0
2509,8
2510,4
2511,0
2512,0
2513,0
2514,4
2515,8
2516,8
2517,4
2518,4
2519,4
2520,4
2521,8
2522,8
2523,4
2524,4
2525,9
2526,4
2527,4
2528,7
2529,4
2530,8
2531,4
2532,8
2533,4
2534,8
2535,4
2536,8
2537,4
2538,4
2539,4
2540,4
2541,8
2542,4
2543,0
2544,4
2545,4
2546,8
2547,4
2548,3
2549,4
2550,4
2551,8
2552,4
2553,4
2554,4
2555,4
2556,0
2557,4
2558,8
2559,4
2560,2
2561,4
2562,9
2563,4
2564,4
2565,8
2566,8
2567,4
2568,4
2569,4
2570,4
2571,4
2572,8
2573,8
2574,8
2575,7
2576,4
2577,4
2578,4
2579,9
2580,8
2581,4
2582,9
2583,8
2584,8
2585,0
2586,4
2587,4
2588,4
2589,4
2590,8
2591,4
2592,4
2593,8
2594,4
2595,8
2596,4
2597,4
2598,4
2599,4
2600,4
2601,4
2602,4
2603,4
2604,4
2605,8
2606,8
2607,4
2608,4
2609,7
2610,4
2611,4
2612,4
2613,4
2614,4
2615,4
2616,0
2617,7
2618,4
2619,4
2620,0
2621,8
2622,8
2623,4
2624,4
2625,4
2626,4
2627,8
2628,4
2629,4
2630,4
2631,8
2632,8
2633,4
2634,4
2635,4
2636,8
2637,4
2638,4
2639,8
2640,4
2641,0
2642,8
2643,4
2644,4
2645,4
2646,4
2647,4
2648,4
2649,4
2650,4
2651,4
2652,8
2653,4
2654,0
2655,0
2656,4
2657,4
2658,4
2659,4
2660,8
2661,4
2662,4
2663,4
2664,9
2665,4
2666,4
2667,4
2668,4
2669,4
2670,4
2671,4
2672,8
2673,4
2674,0
2675,4
2676,4
2677,0
2678,8
2679,4
2680,4
2681,4
2682,8
2683,4
2684,8
2685,8
2686,4
2687,0
2688,4
2689,8
2690,4
2691,4
2692,4
2693,4
2694,4
2695,4
2696,4
2697,4
2698,4
2699,0
2700,0
2701,4
2702,9
2703,0
2704,4
2705,4
2706,4
2707,4
2708,8
2709,4
2710,0
2711,8
2712,4
2713,4
2714,4
2715,0
2716,4
2717,4
2718,4
2719,4
2720,4
2721,8
2722,4
2723,0
2724,4
2725,8
2726,4
2727,4
2728,4
2729,4
2730,4
2731,4
2732,4
2733,4
2734,4
2735,4
2736,4
2737,4
2738,9
2739,8
2740,4
2741,0
2742,8
2743,4
2744,8
2745,4
2746,8
2747,4
2748,4
2749,4
2750,4
2751,4
2752,4
2753,4
2754,4
2755,0
2756,8
2757,4
2758,8
2759,4
2760,4
2761,4
2762,0
2763,8
2764,9
2765,4
2766,4
2767,8
2768,4
2769,4
2770,4
2771,4
2772,4
2773,4
2774,4
2775,4
2776,8
2777,0
2778,8
2779,4
2780,4
2781,3
2782,4
2783,4
2784,4
2785,4
2786,8
2787,4
2788,2
2789,4
2790,4
2791,4
2792,4
2793,4
2794,4
2795,4
2796,4
2797,8
2798,4
2799,0
2800,8
2801,4
2802,8
2803,4
2804,8
2805,4
2806,4
2807,4
2808,4
2809,4
2810,4
2811,4
2812,4
2813,8
2814,4
2815,4
2816,4
2817,4
2818,8
2819,4
2820,4
2821,2
2822,4
2823,8
2824,0
2825,4
2826,8
2827,4
2828,4
2829,4
2830,4
2831,8
2832,4
2833,8
2834,3
2835,0
2836,7
2837,3
2838,3
2839,8
2840,3
2841,3
2842,7
2843,3
2844,4
2845,3
2846,9
2847,0
2848,3
2849,3
2850,3
2851,4
2852,3
2853,7
2854,9
2855,3
2856,7
2857,7
2858,4
2859,3
2860,4
2861,4
2862,7
2863,3
2864,0
2865,7
2866,3
2867,7
2868,7
2869,0
2870,3
2871,7
2872,3
2873,7
2874,7
2875,4
2876,2
2877,9
2878,0
2879,3
2880,3
2881,7
2882,8
2883,3
2884,9
2885,3
2886,3
2887,9
2888,9
2889,7
2890,4
2891,7
2892,3
2893,3
2894,9
2895,7
2896,6
2897,0
2898,3
2899,3
2900,3
2901,4
2902,0
2903,0
2904,9
2905,2
2906,4
2907,9
2908,9
2909,4
2910,4
2911,9
2912,3
2913,3
2914,0
2915,9
2916,3
2917,9
2918,4
2919,7
2920,4
2921,0
2922,3
2923,3
2924,9
2925,4
2926,7
2927,4
2928,3
2929,7
2930,9
2931,9
2932,3
2933,3
2934,8
2935,3
2936,7
2937,2
2938,9
2939,3
2940,4
2941,3
2942,3
2943,2
2944,9
2945,7
2946,7
2947,7
2948,7
2949,9
2950,4
2951,7
2952,9
2953,3
2954,9
2955,7
2956,3
2957,9
2958,4
2959,0
2960,3
2961,7
2962,4
2963,3
2964,2
2965,7
2966,3
2967,3
2968,4
2969,4
2970,4
2971,3
2972,3
2973,7
2974,9
2975,9
2976,0
2977,9
2978,3
2979,2
2980,7
2981,9
2982,0
2983,3
2984,3
2985,4
2986,8
2987,3
2988,3
2989,7
2990,9
2991,7
2992,9
2993,9
