0.00283842061921986,0.000329789988156179,4.55464777856348e-05,9.08037715853292e-05,7.92442360640806e-06,9.57418467188646e-05,0.000405637805347997,0.0123263466104486,0.140350724852085,0.355491407149008,0.421374344522678,0.595962444233084,0.805188836640828,0.858948985526191,0.691189657606817,0.700849068243331,0.641611007353881,0.799017431794031,0.683931123573355,0.479654174163689,0.411134944953654,0.366637300886225,0.0210098462475602,0.00755430416957495,chicago,bakeries-coffee
0.25310624971055,0.170219474565825,0.0070649043761634,0.000422536075319748,2.58758991874968e-05,0,0.000599552901221593,4.31331953071083e-06,0.00105778486924285,0.00495781657732017,0.000744010959636565,0.00210136359741914,0.0175474210454185,0.156008874724112,0.0283653843490472,0.0548518360626444,0.104405270712918,0.136767105712918,0.207038537141945,0.488639520178807,0.868495526259741,0.746334633045888,0.484149145474285,0.268339545179195,chicago,bars-restaurants
0.0817064404585069,0.0030720383697409,0.00100535424462024,0.000242008247201403,9.36050512441677e-05,5.19247637169244e-05,0.000293795131007473,0.00104585099369539,0.0187750333509456,0.0343739750308451,0.176739497644846,0.375921138194631,0.456890062222896,0.640124113822742,0.692639573159042,0.432849952090635,0.558030765271557,0.642850208017246,0.665941688346191,0.861137820813199,0.782533767172099,0.734381180940043,0.497149844559257,0.0881985794862873,chicago,coffee-restaurants
0.00122537343599101,0.000978853077072672,0.000129574199832747,0.000423457651891528,1.16965400133913e-05,6.21286290354095e-05,0.000222169688506377,0.00953339156031317,0.118015729686249,0.46643371960445,0.745113718237583,0.854505054489659,0.699580254609008,0.781707828266933,0.759821714839208,0.819834320480199,0.636566757825474,0.536371484802518,0.454066035493716,0.319663014767939,0.0243950980113325,0.000792427599817784,0.000980046509222428,0.0022197225927408,new york,bakeries-coffee
0.0539217050824313,0.00313745614767043,0.0011677664702028,0.000152391863545495,0.000152391863545495,3.39683788217557e-05,0.000651745292509367,0.00358102224090748,0.04053379358052,0.0573733024948158,0.257619121668967,0.32380978770049,0.506182644441973,0.730126962784665,0.599221734909224,0.599221734909224,0.462283863798727,0.577423463560535,0.719519990491242,0.892944594304277,0.774292070615193,0.686522651077541,0.469667388211916,0.0857471704902242,new york,bakeries-coffee-restaurants
0.632051117995243,0.398105638114278,0.320498210222368,0.274788518582457,0.0119700918425266,1.42631934539449e-05,0,0,3.61055177751887e-05,0.000315040702960374,0.00152888717505333,0.00542176510392055,0.0158246451155603,0.0559014941339349,0.0631120961740117,0.106073409898815,0.185882970486994,0.31137717859202,0.444709154429997,0.580673277295354,0.758061727769501,0.936838618925478,0.876208525806742,0.693318583141598,new york,bars-dance clubs
0.123351708713946,0.00709878024160281,0.000129716341275074,0,0,0,0,4.5023861619238e-05,0.000676399903512522,0.00611161649302125,0.0025999264594628,0.00320836573178035,0.0282280504160894,0.139821917571085,0.211960886990451,0.11080285183234,0.189247460408716,0.189247460408716,0.459597046228572,0.759776895550114,0.937941611615428,0.794889325423632,0.568430588966239,0.233138447815131,new york,bars-restaurants
0.00183214316065932,0.000198948117772695,3.04143691650486e-05,1.21657476660195e-05,3.04143691650486e-05,0.000302853072481149,0.000553113382544318,0.0185962575291919,0.208081776472974,0.506708033768481,0.770457231236124,0.854064407799641,0.820138491770727,0.820138491770727,0.720041641420559,0.650782555464294,0.650782555464294,0.471888313549473,0.334100822874361,0.271324467788527,0.0083582843403938,0.000236265614726001,0.000957245700763698,0.0028613753732565,san francisco,bakeries-coffee
0.614971730289294,0.451255917351848,0.00678455404052009,0.000231854159370151,9.02658821777015e-05,0.000140703465668132,5.78034682080925e-06,0,0,0.00053664038012738,7.92723028666533e-05,0.00011890845429998,0.00045365061564953,0.00292444032585646,0.00436380121316364,0.0272101506706408,0.0856874122061336,0.191587618090374,0.212431199525262,0.342941233495691,0.515013880799258,0.747175702392286,0.912856372147689,0.835245520979425,san francisco,bars-dance clubs
0.050815269364232,0.00039337686838235,6.99422561715865e-05,1.3371014997472e-05,0,0,0,0,4.26097722733113e-05,0.00434731127990758,0.000482921874047144,0.00204467353565185,0.012488033290263,0.138140990154145,0.0108999061554793,0.0036835167975469,0.0132420474491989,0.024824028552473,0.106995873612896,0.414678055068132,0.843943852026521,0.61495292781699,0.505969394798018,0.0720505198067221,san francisco,bars-restaurants
0.0416993168498403,0.000467363229794642,0,0,2.82320055904962e-05,0,4.68927452700445e-05,0.000695240347214015,0.0165402505163488,0.0349496561095246,0.112150025672914,0.289177467295881,0.485991321149617,0.688971982895205,0.536088802094157,0.536088802094157,0.398849610625627,0.527589302618844,0.58443550606033,0.864360066255017,0.727596450517591,0.512958391704991,0.19050286268163,0.0401519696488569,san francisco,bars-restaurants-coffee
